1035	Charles	M	29924	1931
1318	Michael	M	29899	1945
1529	Donna	F	29856	1956
1468	Karen	F	29853	1953
2238	Joseph	M	29834	1991
2274	Tyler	M	29796	1993
1096	Charles	M	29792	1934
1056	Donald	M	29786	1932
691	William	M	29753	1914
1182	Patricia	F	29706	1939
1548	Barbara	F	29687	1957
2431	Michael	M	29683	2001
1116	Donald	M	29661	1935
2470	Jacob	M	29638	2003
2255	Brandon	M	29622	1992
1405	Nancy	F	29616	1950
1719	Jeffrey	M	29587	1965
914	Charles	M	29582	1925
995	Richard	M	29569	1929
1881	Amy	F	29565	1974
1588	Deborah	F	29552	1959
934	Charles	M	29521	1926
2295	Brandon	M	29487	1994
1978	Brian	M	29451	1978
1758	Christopher	M	29426	1967
2296	Jacob	M	29412	1994
1366	Nancy	F	29411	1948
670	John	M	29329	1913
1841	Michelle	F	29284	1972
1386	Nancy	F	29246	1949
834	Charles	M	29244	1921
1278	Ronald	M	29235	1943
1082	Barbara	F	29234	1934
903	Helen	F	29172	1925
2334	Joshua	M	29170	1996
2315	Nicholas	M	29156	1995
2316	Tyler	M	29154	1995
2256	Daniel	M	29148	1992
2353	Christopher	M	29105	1997
1036	Donald	M	29102	1931
2222	Brittany	F	29089	1991
1135	Charles	M	29084	1936
1406	Deborah	F	29063	1950
1016	Donald	M	29048	1930
1739	Thomas	M	29014	1966
1075	Charles	M	28988	1933
1367	Carol	F	28979	1948
874	Charles	M	28962	1923
1447	Karen	F	28959	1952
1407	Sandra	F	28896	1950
2223	Amanda	F	28893	1991
1722	Mary	F	28884	1966
1625	Patricia	F	28868	1961
742	Dorothy	F	28851	1917
854	Charles	M	28842	1922
1703	Kimberly	F	28830	1965
975	Richard	M	28794	1928
2257	Tyler	M	28794	1992
713	Robert	M	28738	1915
2275	Brandon	M	28731	1993
2276	Daniel	M	28685	1993
1103	Betty	F	28673	1935
1999	Brian	M	28670	1979
1626	Donna	F	28668	1961
1759	Brian	M	28655	1967
1136	Donald	M	28635	1936
2412	Matthew	M	28573	2000
1918	Matthew	M	28550	1975
1348	Sharon	F	28535	1947
2258	James	M	28503	1992
2043	Sarah	F	28484	1982
823	Margaret	F	28467	1921
1076	Donald	M	28437	1933
2259	David	M	28411	1992
2163	Sarah	F	28368	1988
1326	Nancy	F	28344	1946
1961	Melissa	F	28330	1978
814	Charles	M	28308	1920
2354	Joshua	M	28284	1997
1327	Susan	F	28267	1946
2451	Michael	M	28245	2002
2023	Sarah	F	28173	1981
2124	Sarah	F	28155	1986
2277	Nicholas	M	28107	1993
2373	Joshua	M	28089	1998
2297	Daniel	M	28060	1994
1549	Donna	F	28039	1957
1878	William	M	28021	1973
2024	Melissa	F	28000	1981
1427	Karen	F	27998	1951
803	Margaret	F	27996	1920
1509	Donna	F	27943	1955
2300	Jessica	F	27938	1995
2144	Sarah	F	27890	1987
2164	Jennifer	F	27889	1988
2490	Jacob	M	27881	2004
1568	Barbara	F	27875	1958
1156	Donald	M	27868	1937
1328	Sharon	F	27824	1946
2239	John	M	27800	1991
2184	Sarah	F	27793	1989
1983	Jessica	F	27776	1979
2298	Nicholas	M	27762	1994
2335	Nicholas	M	27720	1996
1664	Linda	F	27719	1963
1216	David	M	27687	1940
1428	Sandra	F	27667	1951
1489	Cynthia	F	27616	1954
1162	Patricia	F	27556	1938
1842	Lisa	F	27549	1972
2413	Joshua	M	27537	2000
2278	Jacob	M	27484	1993
835	George	M	27476	1921
722	Dorothy	F	27417	1916
895	George	M	27375	1924
855	George	M	27351	1922
2279	Andrew	M	27319	1993
2393	Joshua	M	27258	1999
2355	Nicholas	M	27257	1997
2064	Sarah	F	27229	1983
1898	Matthew	M	27224	1974
996	Donald	M	27186	1929
1723	Michelle	F	27151	1966
763	Margaret	F	27139	1918
1258	Ronald	M	27134	1942
2471	Michael	M	27121	2003
875	George	M	27021	1923
2374	Christopher	M	27002	1998
1899	William	M	26990	1974
1861	Amy	F	26964	1973
2336	Tyler	M	26953	1996
1062	Barbara	F	26951	1933
1569	Donna	F	26949	1958
1862	Michelle	F	26934	1973
774	Charles	M	26922	1918
2317	Brandon	M	26904	1995
815	George	M	26892	1920
1941	Melissa	F	26886	1977
923	Helen	F	26884	1926
843	Margaret	F	26865	1922
1763	Jennifer	F	26852	1968
1142	Patricia	F	26839	1937
1448	Debra	F	26832	1952
1143	Shirley	F	26816	1937
2165	Brittany	F	26815	1988
2432	Matthew	M	26808	2001
1387	Carol	F	26783	1949
955	Richard	M	26771	1927
1607	Debra	F	26739	1960
1942	Amy	F	26732	1977
1608	Cynthia	F	26723	1960
2318	Daniel	M	26722	1995
1298	Michael	M	26720	1944
1429	Kathleen	F	26715	1951
1979	Joseph	M	26671	1978
1176	Donald	M	26665	1938
1237	Thomas	M	26643	1941
2375	Nicholas	M	26634	1998
2301	Ashley	F	26602	1995
915	George	M	26566	1925
884	Margaret	F	26549	1924
2380	Emily	F	26539	1999
1645	Patricia	F	26536	1962
1022	Dorothy	F	26524	1931
1959	Joseph	M	26493	1977
1388	Kathleen	F	26354	1949
1704	Susan	F	26328	1965
775	George	M	26318	1918
1042	Barbara	F	26314	1932
1843	Kimberly	F	26290	1972
692	James	M	26263	1914
776	Joseph	M	26263	1918
783	Margaret	F	26237	1919
1824	Amy	F	26237	1971
2360	Emily	F	26182	1998
836	Joseph	M	26179	1921
1408	Carol	F	26164	1950
1368	Sharon	F	26142	1948
863	Margaret	F	26133	1923
1962	Jessica	F	26102	1978
804	Ruth	F	26102	1920
1449	Sandra	F	26101	1952
1684	Patricia	F	26088	1964
1285	Sandra	F	26023	1944
2433	Joshua	M	26015	2001
2299	Andrew	M	26009	1994
2452	Joshua	M	25993	2002
864	Betty	F	25991	1923
1265	Sandra	F	25988	1943
2400	Emily	F	25956	2000
956	George	M	25949	1927
2319	Austin	M	25905	1995
935	George	M	25904	1926
1825	Angela	F	25896	1971
2084	Sarah	F	25884	1984
1844	Amy	F	25873	1972
2204	Samantha	F	25867	1990
2044	Melissa	F	25867	1982
1123	Betty	F	25866	1936
2337	Brandon	M	25846	1996
2510	Jacob	M	25833	2005
1882	Michelle	F	25828	1974
2205	Sarah	F	25817	1990
824	Ruth	F	25784	1921
1469	Pamela	F	25759	1953
2004	Sarah	F	25755	1980
2340	Emily	F	25732	1997
1646	Donna	F	25730	1962
1389	Sharon	F	25711	1949
1409	Kathleen	F	25704	1950
856	Joseph	M	25699	1922
976	Donald	M	25698	1928
2460	Emily	F	25691	2003
1589	Lisa	F	25691	1959
2338	Austin	M	25660	1996
2224	Samantha	F	25645	1991
2394	Nicholas	M	25638	1999
2395	Christopher	M	25603	1999
816	Joseph	M	25591	1920
1919	William	M	25572	1975
876	Joseph	M	25561	1923
743	Margaret	F	25560	1917
764	Ruth	F	25534	1918
1299	Ronald	M	25511	1944
1163	Betty	F	25504	1938
2491	Michael	M	25458	2004
1724	Karen	F	25446	1966
896	Joseph	M	25428	1924
1665	Donna	F	25399	1963
1666	Patricia	F	25371	1963
1196	David	M	25362	1939
1144	Betty	F	25332	1937
943	Helen	F	25320	1927
1743	Mary	F	25313	1967
1609	Deborah	F	25265	1960
2339	Andrew	M	25235	1996
2225	Sarah	F	25225	1991
1266	Judith	F	25209	1943
1804	Amy	F	25209	1970
2356	Andrew	M	25199	1997
2357	Brandon	M	25193	1997
794	Charles	M	25192	1919
795	George	M	25172	1919
702	Dorothy	F	25154	1915
2453	Matthew	M	25153	2002
2320	Emily	F	25151	1996
936	Richard	M	25149	1926
2358	Austin	M	25117	1997
1922	Melissa	F	25095	1976
2472	Joshua	M	25095	2003
2420	Emily	F	25057	2001
2480	Emily	F	25037	2004
2242	Amanda	F	25033	1992
1245	Sandra	F	24993	1942
2243	Brittany	F	24977	1992
1043	Dorothy	F	24974	1932
723	Margaret	F	24953	1916
2414	Christopher	M	24932	2000
1805	Angela	F	24927	1970
2104	Sarah	F	24882	1985
2359	Tyler	M	24876	1997
2206	Stephanie	F	24860	1990
2530	Jacob	M	24845	2006
1943	Jessica	F	24843	1977
1246	Judith	F	24792	1942
2185	Samantha	F	24792	1989
754	Joseph	M	24762	1917
1279	Michael	M	24743	1943
1939	Daniel	M	24720	1976
1267	Sharon	F	24713	1943
1305	Sandra	F	24701	1945
2415	Nicholas	M	24652	2000
2244	Sarah	F	24635	1992
916	Joseph	M	24613	1925
650	John	M	24587	1912
784	Ruth	F	24565	1919
1879	Matthew	M	24546	1973
2440	Emily	F	24464	2002
904	Margaret	F	24463	1925
2245	Samantha	F	24409	1992
977	George	M	24400	1928
1238	Ronald	M	24399	1941
620	Mary	F	24390	1911
2302	Emily	F	24380	1995
1627	Cynthia	F	24378	1961
1902	Heather	F	24299	1975
2550	Jacob	M	24282	2007
796	Joseph	M	24264	1919
2262	Sarah	F	24252	1993
2492	Joshua	M	24204	2004
2321	Jessica	F	24198	1996
1923	Heather	F	24198	1976
755	George	M	24196	1917
1223	Carol	F	24181	1941
1903	Melissa	F	24165	1975
2282	Emily	F	24149	1994
1628	Sandra	F	24144	1961
756	Charles	M	24143	1917
1685	Kimberly	F	24128	1964
1629	Deborah	F	24093	1961
1197	Donald	M	24056	1939
1647	Cynthia	F	24021	1962
2473	Matthew	M	24001	2003
2186	Jennifer	F	23997	1989
1268	Nancy	F	23990	1943
1217	Thomas	M	23987	1940
1259	Donald	M	23951	1942
2500	Emily	F	23940	2005
1124	Patricia	F	23914	1936
1667	Lori	F	23907	1963
734	Joseph	M	23883	1916
1826	Melissa	F	23869	1971
2396	Andrew	M	23855	1999
957	Donald	M	23840	1927
2376	Brandon	M	23829	1998
2511	Michael	M	23815	2005
1686	Donna	F	23810	1964
1944	Heather	F	23777	1977
1725	Susan	F	23773	1966
1164	Shirley	F	23767	1938
937	Joseph	M	23759	1926
1806	Melissa	F	23737	1970
1224	Linda	F	23721	1941
2377	Tyler	M	23711	1998
2322	Ashley	F	23677	1996
2263	Samantha	F	23668	1993
1319	Ronald	M	23663	1945
2378	Andrew	M	23658	1998
1183	Betty	F	23641	1939
2416	Andrew	M	23641	2000
865	Ruth	F	23638	1923
1687	Linda	F	23633	1964
844	Ruth	F	23630	1922
735	Charles	M	23611	1916
885	Ruth	F	23600	1924
2264	Emily	F	23595	1993
744	Ruth	F	23568	1917
1845	Angela	F	23556	1972
1705	Patricia	F	23554	1965
671	William	M	23538	1913
1863	Kimberly	F	23533	1973
1349	Donna	F	23519	1947
958	Joseph	M	23506	1927
2379	Austin	M	23477	1998
2065	Melissa	F	23473	1983
736	George	M	23380	1916
1904	Angela	F	23360	1975
1247	Nancy	F	23325	1942
1225	Judith	F	23316	1941
917	Richard	M	23268	1925
1369	Kathleen	F	23256	1948
2512	Joshua	M	23250	2005
2105	Stephanie	F	23239	1985
681	Helen	F	23221	1914
2397	Joseph	M	23213	1999
1963	Amy	F	23212	1978
1286	Nancy	F	23212	1944
724	Ruth	F	23190	1916
1883	Heather	F	23181	1974
2434	Christopher	M	23126	2001
1218	Donald	M	23106	1940
2401	Hannah	F	23082	2000
924	Margaret	F	23070	1926
703	Margaret	F	23054	1915
714	Joseph	M	23052	1915
2085	Stephanie	F	23021	1984
1784	Melissa	F	23020	1969
997	George	M	23017	1929
1177	David	M	22992	1938
2106	Nicole	F	22967	1985
1859	Matthew	M	22943	1972
963	Helen	F	22934	1928
2600	Isabella	F	22913	2010
1648	Deborah	F	22894	1962
1104	Patricia	F	22877	1935
2493	Matthew	M	22874	2004
600	Mary	F	22848	1910
2435	Nicholas	M	22845	2001
1083	Shirley	F	22840	1934
2166	Stephanie	F	22838	1988
2417	Joseph	M	22831	2000
2283	Samantha	F	22820	1994
1884	Angela	F	22802	1974
1017	George	M	22784	1930
2226	Stephanie	F	22774	1991
2187	Stephanie	F	22768	1989
2461	Emma	F	22706	2003
2398	Daniel	M	22694	1999
1864	Lisa	F	22669	1973
1905	Michelle	F	22665	1975
2399	Tyler	M	22665	1999
2125	Stephanie	F	22647	1986
2531	Michael	M	22637	2006
1239	Donald	M	22633	1941
2570	Jacob	M	22594	2008
1846	Melissa	F	22503	1972
1865	Melissa	F	22480	1973
1288	Sharon	F	22430	1944
1287	Judith	F	22430	1944
1885	Kimberly	F	22419	1974
1649	Sandra	F	22414	1962
2436	Andrew	M	22411	2001
2066	Nicole	F	22399	1983
2145	Stephanie	F	22398	1987
1203	Judith	F	22382	1940
2067	Stephanie	F	22330	1983
2532	Joshua	M	22322	2006
2418	Daniel	M	22319	2000
2640	Sophia	F	22313	2012
978	Joseph	M	22311	1928
1329	Judith	F	22308	1946
715	George	M	22307	1915
2580	Isabella	F	22306	2009
2284	Sarah	F	22291	1994
1964	Heather	F	22271	1978
2086	Nicole	F	22265	1984
1744	Susan	F	22263	1967
905	Ruth	F	22248	1925
2146	Brittany	F	22231	1987
2207	Jennifer	F	22228	1990
2494	Ethan	M	22206	2004
1886	Melissa	F	22166	1974
2421	Madison	F	22164	2001
2474	Andrew	M	22153	2003
1198	Thomas	M	22128	1939
2610	Jacob	M	22127	2010
2454	Ethan	M	22109	2002
1204	Betty	F	22074	1940
1063	Dorothy	F	22047	1933
1924	Angela	F	22042	1976
2455	Andrew	M	22019	2002
2437	Joseph	M	22011	2001
2551	Michael	M	21992	2007
944	Margaret	F	21964	1927
716	Charles	M	21960	1915
2456	Joseph	M	21895	2002
2087	Melissa	F	21891	1984
704	Ruth	F	21878	1915
2620	Sophia	F	21842	2011
2246	Emily	F	21832	1992
1023	Barbara	F	21797	1931
2441	Madison	F	21773	2002
1205	Carol	F	21761	1940
1764	Melissa	F	21727	1968
1765	Mary	F	21725	1968
2265	Brittany	F	21724	1993
2045	Nicole	F	21707	1982
2495	Andrew	M	21703	2004
2457	Christopher	M	21684	2002
2381	Hannah	F	21676	1999
1248	Betty	F	21653	1942
2303	Samantha	F	21644	1995
1668	Sandra	F	21619	1963
1984	Amy	F	21615	1979
2481	Emma	F	21607	2004
1269	Betty	F	21596	1943
1669	Cynthia	F	21593	1963
1745	Karen	F	21540	1967
2419	Tyler	M	21504	2000
2088	Heather	F	21492	1984
2513	Matthew	M	21468	2005
1785	Amy	F	21464	1969
1306	Nancy	F	21456	1945
2520	Emily	F	21404	2006
2458	Nicholas	M	21390	2002
2304	Sarah	F	21383	1995
1178	Thomas	M	21376	1938
2361	Hannah	F	21373	1998
2475	Joseph	M	21367	2003
2476	Ethan	M	21357	2003
2459	Daniel	M	21316	2002
2514	Ethan	M	21312	2005
2126	Nicole	F	21285	1986
1084	Dorothy	F	21283	1934
2266	Taylor	F	21267	1993
897	Richard	M	21246	1924
2660	Sophia	F	21223	2013
693	Robert	M	21188	1914
2590	Jacob	M	21175	2009
998	Joseph	M	21162	1929
2107	Heather	F	21153	1985
898	Edward	M	21128	1924
2188	Lauren	F	21063	1989
1786	Angela	F	21055	1969
1044	Joan	F	21045	1932
2341	Jessica	F	21042	1997
2323	Sarah	F	21040	1996
2477	Daniel	M	21039	2003
2552	Ethan	M	21029	2007
1985	Sarah	F	21018	1979
1945	Angela	F	20996	1977
2438	Daniel	M	20989	2001
983	Helen	F	20985	1929
2496	Daniel	M	20983	2004
1018	Joseph	M	20981	1930
1157	David	M	20974	1937
2641	Emma	F	20945	2012
2661	Emma	F	20942	2013
2680	Emma	F	20936	2014
938	Donald	M	20912	1926
1226	Betty	F	20905	1941
2342	Ashley	F	20896	1997
1866	Angela	F	20896	1973
845	Betty	F	20895	1922
1227	Nancy	F	20881	1941
2046	Stephanie	F	20857	1982
1085	Patricia	F	20845	1934
1986	Heather	F	20839	1979
1307	Sharon	F	20834	1945
672	James	M	20832	1913
837	Edward	M	20818	1921
2267	Amanda	F	20811	1993
2478	Christopher	M	20749	2003
2068	Heather	F	20746	1983
2208	Elizabeth	F	20744	1990
2285	Taylor	F	20733	1994
1219	Ronald	M	20730	1940
2515	Andrew	M	20730	2005
2422	Hannah	F	20716	2001
2343	Sarah	F	20707	1997
2167	Samantha	F	20699	1988
1037	George	M	20687	1931
2227	Jennifer	F	20673	1991
1766	Angela	F	20669	1968
2553	Joshua	M	20655	2007
2601	Sophia	F	20643	2010
2571	Michael	M	20626	2008
2482	Madison	F	20622	2004
877	Edward	M	20597	1923
2344	Hannah	F	20593	1997
2324	Samantha	F	20548	1996
2108	Elizabeth	F	20541	1985
1965	Amanda	F	20517	1978
2533	Ethan	M	20514	2006
2047	Elizabeth	F	20514	1982
1966	Angela	F	20511	1978
2209	Lauren	F	20506	1990
2700	Emma	F	20455	2015
1184	Shirley	F	20445	1939
1057	George	M	20436	1932
2305	Taylor	F	20425	1995
857	Edward	M	20419	1922
2228	Elizabeth	F	20392	1991
2630	Jacob	M	20371	2011
2089	Elizabeth	F	20364	1984
2501	Emma	F	20344	2005
2025	Amy	F	20343	1981
2534	Matthew	M	20331	2006
1688	Cynthia	F	20320	1964
2026	Nicole	F	20312	1981
2168	Nicole	F	20311	1988
2127	Brittany	F	20311	1986
2229	Emily	F	20308	1991
1179	Ronald	M	20296	1938
2189	Elizabeth	F	20295	1989
964	Margaret	F	20295	1928
2147	Nicole	F	20286	1987
1906	Kimberly	F	20263	1975
1987	Angela	F	20256	1979
2554	Daniel	M	20251	2007
2497	William	M	20225	2004
925	Ruth	F	20223	1926
2572	Ethan	M	20216	2008
2516	Daniel	M	20211	2005
2027	Stephanie	F	20209	1981
2462	Madison	F	20199	2003
2362	Samantha	F	20192	1998
1308	Judith	F	20189	1945
2028	Elizabeth	F	20173	1981
2345	Samantha	F	20169	1997
1185	Carol	F	20166	1939
2479	Anthony	M	20145	2003
2498	Joseph	M	20125	2004
1726	Patricia	F	20110	1966
2439	William	M	20101	2001
817	Edward	M	20095	1920
918	Edward	M	20089	1925
2535	Daniel	M	20065	2006
1767	Tammy	F	20056	1968
1689	Tammy	F	20041	1964
2169	Elizabeth	F	20038	1988
2555	Christopher	M	20018	2007
2109	Megan	F	20013	1985
1249	Carolyn	F	19979	1942
1967	Sarah	F	19977	1978
2005	Heather	F	19975	1980
2402	Madison	F	19968	2000
2006	Nicole	F	19920	1980
1003	Helen	F	19914	1930
2621	Isabella	F	19910	2011
2363	Sarah	F	19884	1998
2364	Ashley	F	19873	1998
1787	Mary	F	19851	1969
2591	Ethan	M	19847	2009
2069	Elizabeth	F	19842	1983
2770	Liam	M	19837	2018
2007	Amy	F	19835	1980
1199	Ronald	M	19835	1939
2681	Olivia	F	19807	2014
2740	Emma	F	19800	2017
2128	Heather	F	19792	1986
2365	Alexis	F	19778	1998
1158	Thomas	M	19775	1937
1887	Lisa	F	19774	1974
1289	Betty	F	19756	1944
1206	Nancy	F	19732	1940
1186	Nancy	F	19726	1939
2536	Andrew	M	19721	2006
1706	Donna	F	19698	1965
2701	Olivia	F	19691	2015
2537	Christopher	M	19680	2006
2247	Stephanie	F	19672	1992
2710	Noah	M	19635	2015
2499	Christopher	M	19630	2004
2556	Anthony	M	19627	2007
651	William	M	19626	1912
1807	Tammy	F	19586	1970
2502	Madison	F	19568	2005
1768	Karen	F	19558	1968
1925	Michelle	F	19555	1976
1746	Angela	F	19543	1967
1946	Michelle	F	19539	1977
2008	Elizabeth	F	19528	1980
1988	Nicole	F	19511	1979
2631	Mason	M	19510	2011
1769	Susan	F	19503	1968
2346	Taylor	F	19502	1997
1228	Sandra	F	19498	1941
2720	Emma	F	19496	2016
777	Edward	M	19489	1918
1086	Joan	F	19464	1934
1165	Carol	F	19424	1938
945	Ruth	F	19414	1927
2538	Anthony	M	19404	2006
1105	Dorothy	F	19404	1935
2517	Anthony	M	19379	2005
939	Edward	M	19378	1926
2721	Olivia	F	19365	2016
2540	Emily	F	19355	2007
1867	Heather	F	19349	1973
1707	Linda	F	19334	1965
1038	Joseph	M	19330	1931
2690	Noah	M	19305	2014
1064	Joan	F	19290	1933
1989	Michelle	F	19269	1979
580	Mary	F	19259	1909
1708	Cynthia	F	19248	1965
2382	Alexis	F	19234	1999
1309	Susan	F	19222	1945
2518	Joseph	M	19217	2005
984	Margaret	F	19206	1929
2573	Joshua	M	19205	2008
1808	Mary	F	19203	1970
919	Donald	M	19191	1925
2519	Christopher	M	19168	2005
2325	Taylor	F	19152	1996
846	Virginia	F	19146	1922
2541	Isabella	F	19139	2007
2009	Michelle	F	19123	1980
2521	Emma	F	19119	2006
2730	Noah	M	19117	2016
1024	Joan	F	19117	1931
959	Edward	M	19113	1927
2383	Sarah	F	19104	1999
2048	Crystal	F	19104	1982
2642	Isabella	F	19099	2012
2650	Jacob	M	19074	2012
2129	Elizabeth	F	19072	1986
1788	Tammy	F	19051	1969
2384	Samantha	F	19038	1999
825	Virginia	F	19033	1921
2248	Elizabeth	F	19032	1992
2574	Daniel	M	19005	2008
2148	Heather	F	18979	1987
2651	Mason	M	18969	2012
1926	Kimberly	F	18966	1976
2539	William	M	18957	2006
1166	Nancy	F	18948	1938
2592	Michael	M	18940	2009
2286	Brittany	F	18901	1994
661	Helen	F	18888	1913
878	Richard	M	18884	1923
2557	William	M	18882	2007
1968	Michelle	F	18860	1978
694	Joseph	M	18829	1914
2442	Hannah	F	18822	2002
2560	Emma	F	18813	2008
2622	Emma	F	18803	2011
2049	Amy	F	18803	1982
2750	Liam	M	18798	2017
682	Dorothy	F	18782	1914
1709	Angela	F	18749	1965
2558	Matthew	M	18739	2007
2287	Amanda	F	18718	1994
2741	Olivia	F	18703	2017
2575	Alexander	M	18697	2008
2760	Emma	F	18688	2018
560	Mary	F	18665	1908
1747	Tammy	F	18652	1967
1065	Patricia	F	18631	1933
2522	Madison	F	18626	2006
886	Virginia	F	18622	1924
1727	Tammy	F	18621	1966
2561	Isabella	F	18616	2008
2682	Sophia	F	18609	2014
2149	Elizabeth	F	18607	1987
2326	Hannah	F	18596	1996
2366	Taylor	F	18572	1998
1058	Joseph	M	18563	1932
1117	George	M	18559	1935
797	Edward	M	18535	1919
1728	Angela	F	18530	1966
1097	George	M	18497	1934
979	Edward	M	18489	1928
1809	Tracy	F	18468	1970
2691	Liam	M	18462	2014
2559	Andrew	M	18449	2007
1159	George	M	18430	1937
2662	Olivia	F	18428	2013
2751	Noah	M	18410	2017
2576	Anthony	M	18397	2008
2577	William	M	18391	2008
1748	Melissa	F	18379	1967
2711	Liam	M	18374	2015
2542	Emma	F	18373	2007
1927	Jessica	F	18370	1976
1207	Linda	F	18369	1940
1077	George	M	18358	1933
1004	Margaret	F	18354	1930
1137	Thomas	M	18339	1936
866	Virginia	F	18326	1923
1947	Kimberly	F	18286	1977
1005	Barbara	F	18281	1930
1948	Amanda	F	18280	1977
2771	Noah	M	18267	2018
2670	Noah	M	18257	2013
2367	Jessica	F	18235	1998
1949	Kelly	F	18235	1977
2593	Alexander	M	18234	2009
1749	Jennifer	F	18231	1967
2523	Isabella	F	18225	2006
1106	Joan	F	18223	1935
2731	Liam	M	18218	2016
1729	Jennifer	F	18210	1966
1138	George	M	18195	1936
2671	Jacob	M	18158	2013
2672	Liam	M	18137	2013
2385	Ashley	F	18136	1999
1907	Lisa	F	18134	1975
805	Mildred	F	18059	1920
2386	Madison	F	18053	1999
2543	Ava	F	18051	2007
2611	Ethan	M	18002	2010
2403	Ashley	F	17997	2000
1045	Patricia	F	17989	1932
2544	Madison	F	17961	2007
2578	Christopher	M	17947	2008
2029	Heather	F	17947	1981
899	Donald	M	17929	1924
2761	Olivia	F	17921	2018
1789	Laura	F	17920	1969
2594	William	M	17918	2009
2581	Emma	F	17895	2009
826	Mildred	F	17881	1921
1208	Shirley	F	17878	1940
965	Ruth	F	17858	1928
2249	Megan	F	17842	1992
2368	Madison	F	17787	1998
683	Margaret	F	17763	1914
2404	Sarah	F	17702	2000
2673	Mason	M	17699	2013
1118	Thomas	M	17680	1935
2652	Ethan	M	17672	2012
1125	Dorothy	F	17669	1936
1025	Helen	F	17661	1931
1827	Tammy	F	17657	1971
2595	Joshua	M	17650	2009
652	James	M	17644	1912
2663	Isabella	F	17642	2013
827	Betty	F	17638	1921
2463	Hannah	F	17637	2003
2405	Alexis	F	17629	2000
695	George	M	17603	1914
540	Mary	F	17580	1907
2579	Matthew	M	17580	2008
2268	Elizabeth	F	17557	1993
2596	Daniel	M	17542	2009
858	Richard	M	17539	1922
757	Edward	M	17502	1917
906	Virginia	F	17489	1925
1139	David	M	17479	1936
2582	Olivia	F	17435	2009
2562	Emily	F	17434	2008
2702	Sophia	F	17417	2015
1098	Thomas	M	17369	1934
2653	Noah	M	17353	2012
1928	Lisa	F	17351	1976
2612	Michael	M	17350	2010
1019	Edward	M	17349	1930
2602	Emma	F	17345	2010
2632	William	M	17343	2011
1145	Carol	F	17336	1937
1026	Margaret	F	17333	1931
2623	Olivia	F	17322	2011
2643	Olivia	F	17316	2012
806	Virginia	F	17314	1920
785	Mildred	F	17300	1919
2597	Jayden	M	17288	2009
1969	Nicole	F	17276	1978
2406	Samantha	F	17265	2000
1868	Stephanie	F	17263	1973
765	Mildred	F	17258	1918
2598	Noah	M	17247	2009
999	Edward	M	17226	1929
2692	Mason	M	17201	2014
1119	Joseph	M	17183	1935
2269	Stephanie	F	17183	1993
2613	Jayden	M	17179	2010
2347	Alexis	F	17170	1997
1078	Joseph	M	17162	1933
1099	Joseph	M	17101	1934
2683	Isabella	F	17089	2014
2563	Olivia	F	17081	2008
1126	Joan	F	17069	1936
1146	Nancy	F	17069	1937
2614	William	M	17051	2010
2564	Ava	F	17039	2008
2565	Madison	F	17032	2008
2603	Olivia	F	17028	2010
2545	Sophia	F	17024	2007
778	Frank	M	17017	1918
2306	Hannah	F	17010	1995
737	Edward	M	17005	1916
2633	Jayden	M	16992	2011
1888	Stephanie	F	16983	1974
1229	Shirley	F	16953	1941
2583	Sophia	F	16944	2009
2524	Ava	F	16939	2006
696	Charles	M	16937	1914
2387	Taylor	F	16905	1999
1847	Stephanie	F	16885	1972
2654	William	M	16885	2012
2693	Jacob	M	16883	2014
2634	Noah	M	16862	2011
1039	Thomas	M	16846	1931
1059	Thomas	M	16834	1932
2694	William	M	16820	2014
2655	Liam	M	16804	2012
2635	Michael	M	16795	2011
2288	Elizabeth	F	16782	1994
2615	Alexander	M	16756	2010
1127	Nancy	F	16756	1936
838	Frank	M	16708	1921
400	Mary	F	16706	1900
1828	Mary	F	16697	1971
2636	Ethan	M	16684	2011
2674	William	M	16641	2013
2712	Mason	M	16627	2015
1187	Judith	F	16626	1939
2327	Alexis	F	16589	1996
2546	Olivia	F	16582	2007
2289	Megan	F	16580	1994
1147	Dorothy	F	16572	1937
966	Doris	F	16572	1928
1046	Margaret	F	16549	1932
2443	Emma	F	16540	2002
2423	Ashley	F	16527	2001
946	Doris	F	16510	1927
1079	Thomas	M	16500	1933
985	Doris	F	16496	1929
2307	Brittany	F	16476	1995
1027	Patricia	F	16468	1931
2616	Noah	M	16451	2010
879	Donald	M	16435	1923
818	Frank	M	16430	1920
766	Virginia	F	16421	1918
847	Mildred	F	16412	1922
2424	Alexis	F	16402	2001
2703	Ava	F	16378	2015
1047	Helen	F	16376	1932
839	Richard	M	16376	1921
520	Mary	F	16370	1906
2599	Christopher	M	16355	2009
2308	Amanda	F	16351	1995
2388	Jessica	F	16348	1999
1167	Dorothy	F	16348	1938
1848	Heather	F	16321	1972
2722	Ava	F	16302	2016
926	Doris	F	16298	1926
745	Mildred	F	16257	1917
2675	Ethan	M	16241	2013
2309	Elizabeth	F	16185	1995
2656	Michael	M	16169	2012
927	Virginia	F	16162	1926
1209	Sandra	F	16150	1940
2464	Olivia	F	16148	2003
641	Helen	F	16133	1912
767	Frances	F	16131	1918
2723	Sophia	F	16128	2016
2657	Jayden	M	16127	2012
2328	Rachel	F	16117	1996
2483	Olivia	F	16105	2004
2566	Sophia	F	16084	2008
907	Doris	F	16074	1925
500	Mary	F	16067	1905
986	Barbara	F	16037	1929
987	Ruth	F	16019	1929
859	Frank	M	16014	1922
